Loan_ID,Application_Date,City,Region,Age,Employment_Type,Income,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Percent,Credit_Score,Debt_To_Income_Ratio,Approval_Status,Default_Flag,Loan_Status,Customer_Rating,Risk_Category
LN101707,2023-05-26,Chennai,South,34,,128557.0,1270169.0,45,8.65,717.0,0.258,Rejected,0,Rejected,4.1,Medium
LN101812,2023-02-19,Hyderabad,South,38,,70198.0,706526.0,63,11.33,730.0,0.213,Approved,1,Defaulted,2.3,Low
LN100517,2023-10-28,Mumbai,West,44,Salaried,90130.0,1054135.0,58,11.79,731.0,0.266,Rejected,0,Rejected,5.0,Low
LN101480,2023-07-21,Hyderabad,South,40,Salaried,115474.0,1316150.0,19,9.66,678.0,0.649,Approved,0,Paid,5.0,High
LN102600,2024-10-09,Pune,West,34,,108450.0,1377963.0,63,10.47,705.0,0.263,Approved,0,Active,4.9,Medium
LN102274,2023-03-12,Pune,West,33,Self-Employed,66079.0,490890.0,52,12.37,590.0,0.185,Rejected,0,Rejected,5.0,High
LN102836,2024-05-05,Bengaluru,South,30,Self-Employed,144707.0,,76,10.5,718.0,0.157,Rejected,0,Rejected,3.9,Medium
LN100068,2024-02-11,Pune,West,43,Business,71656.0,852530.0,82,8.17,665.0,0.19,Approved,0,Active,5.0,Medium
LN101478,2024-08-18,Pune,West,29,Self-Employed,147217.0,1465394.0,48,10.83,650.0,0.256,Approved,0,Paid,4.4,Medium
LN102211,2023-01-21,Mumbai,West,51,salaried,91960.0,5195243.053935379,74,9.18,642.0,0.251,Approved,0,Paid,4.9,High
LN102659,2024-06-29,Pune,West,38,Self-Employed,158288.0,1265201.0,77,11.84,621.0,0.149,Approved,0,Active,5.0,High
LN101663,2023-07-17,Chennai,South,36,Salaried,67171.0,461745.0,91,12.0,772.0,0.115,Rejected,0,Rejected,4.9,Low
LN101855,2024-02-01,Pune,West,44,Salaried,105088.0,1149086.0,38,9.84,,0.336,Approved,0,Active,4.2,Medium
LN101120,2024-10-11,Chennai,South,33,Business,130518.0,1544508.0,39,12.98,664.0,0.374,Approved,0,Active,3.8,Medium
LN101278,2023-03-07,Delhi,North,22,Salaried,125151.0,1231959.0,63,10.06,810.0,0.202,Approved,0,Active,4.6,Low
LN102002,2023-04-17,Bengaluru,South,29,Salaried,69356.0,639516.0,58,9.61,638.0,0.199,Approved,1,Defaulted,2.6,High
LN100313,2023-07-22,Mumbai,West,45,Salaried,103226.0,1177258.0,75,11.82,624.0,0.216,Approved,0,Paid,4.3,High
LN101001,2023-04-16,Hyderabad,South,48,Salaried,79633.0,,62,8.95,715.0,0.245,Approved,1,Defaulted,3.0,Medium
LN101063,2023-05-28,Hyderabad,South,40,Salaried,103982.0,860143.0,82,9.77,,0.139,Approved,0,Paid,4.2,Medium
LN102400,2024-04-18,Mumbai,West,36,Salaried,56349.0,277199.0,108,10.94,728.0,0.072,Approved,0,Active,4.8,Low
LN100525,2023-01-21,Mumbai,West,38,Salaried,104995.0,1263305.0,75,11.42,715.0,0.225,Approved,0,Active,5.0,medium
LN102461,2024-02-21,Mumbai,West,34,Salaried,,888370.0,87,10.15,826.0,0.168,Approved,0,Paid,4.8,Low
LN100345,2023-07-14,Mumbai,West,31,Salaried,20000.0,100000.0,60,12.29,626.0,0.112,Approved,0,Paid,4.7,High
LN102675,2024-05-18,Hyderabad,South,31,Business,91894.0,1017339.0,80,8.77,606.0,0.183,Approved,0,Active,5.0,High
LN100637,2024-02-21,Mumbai,West,28,,62832.0,583736.0,82,11.89,601.0,0.166,Approved,0,Paid,4.4,high
LN100038,2024-02-14,Delhi,North,41,Business,126470.0,957441.0,98,10.42,786.0,0.115,Approved,0,Paid,4.3,Low
LN101053,2023-04-19,Delhi,North,44,Salaried,100418.0,1125921.0,108,12.48,615.0,0.173,Approved,0,Active,4.6,High
LN101625,2023-07-07,Pune,West,24,Business,45017.0,454331.0,53,11.7,675.0,0.245,Approved,0,Paid,3.9,Medium
LN102491,2023-04-21,Bengaluru,South,41,Salaried,68451.0,468939.0,57,11.18,676.0,0.155,Rejected,0,Rejected,5.0,Medium
LN100561,2024-12-26,Delhi,North,37,Salaried,82581.0,,72,10.76,680.0,0.103,Approved,0,Active,4.3,Medium
LN101463,2023-09-30,Pune,West,31,self-employed,106519.0,1609942.0,85,13.4,713.0,0.276,Approved,0,Paid,4.5,Medium
LN101158,2023-07-17,Hyderabad,South,36,Salaried,21730.0,932705.2429112949,111,12.13,711.0,0.181,Approved,0,Paid,4.4,Medium
LN100955,2024-05-17,Delhi,North,33,Business,,1394269.0,67,9.63,733.0,0.19,Approved,0,Paid,5.0,Low
LN101219,2024-06-22,Chennai,South,37,Business,107209.0,1397067.0,64,11.74,650.0,0.275,Rejected,0,Rejected,4.9,Medium
LN100960,2023-05-04,Hyderabad,South,35,Salaried,68767.0,671311.0,103,9.62,750.0,0.14,Rejected,0,Rejected,5.0,Low
LN101292,2023-06-20,bengaluru,South,21,Self-Employed,84022.0,1164465.0,87,11.25,635.0,0.234,Approved,0,Active,4.5,High
LN101933,2023-05-05,Delhi,North,28,Business,105195.0,1068004.0,81,11.77,736.0,0.182,Rejected,0,Rejected,4.9,Low
LN102672,2024-03-31,Mumbai,West,38,Self-Employed,48057.0,875105.0,67,11.13,608.0,0.366,Rejected,0,Rejected,4.2,High
LN101495,2024-10-30,Delhi,North,33,Salaried,95743.0,1288575.0,48,7.93,710.0,0.328,Approved,0,Paid,4.5,Medium
LN101039,2024-04-10,Bengaluru,South,33,Salaried,62955.0,,38,12.34,772.0,0.162,Approved,0,Paid,5.0,Low
LN100436,2024-07-28,Mumbai,West,27,,95999.0,1029859.0,51,9.75,801.0,0.258,Rejected,0,Rejected,5.0,Low
LN102704,2024-07-30,Hyderabad,South,32,Self-Employed,91364.0,1064370.0,71,10.81,693.0,0.223,Rejected,0,Rejected,4.8,Medium
LN102726,2023-12-20,Pune,West,38,Self-Employed,98925.0,1149209.0,90,11.85,727.0,0.195,Approved,0,Active,5.0,Low
LN102898,2024-05-21,Pune,West,38,Salaried,20000.0,390510.0,93,8.12,705.0,0.284,Approved,0,Active,4.4,Medium
LN100130,2024-10-03,Mumbai,West,33,Salaried,124435.0,1212527.0,106,7.77,771.0,0.127,Approved,0,Paid,5.0,Low
LN102145,2023-11-23,Delhi,North,44,Business,51723.0,550869.0,54,11.48,681.0,0.253,Approved,0,Paid,5.0,Medium
LN102877,2024-10-02,Bengaluru,South,27,Salaried,82890.0,1034064.0,68,10.59,736.0,0.245,Rejected,0,Rejected,5.0,Low
LN100999,2023-01-29,Bengaluru,South,44,Salaried,43377.0,481285.0,53,11.13,615.0,0.266,approved,0,Paid,4.1,High
LN100076,2023-10-16,Hyderabad,South,46,Business,35427.0,394196.0,79,9.73,655.0,0.191,Approved,1,Defaulted,1.9,Medium
LN102924,2023-01-15,Delhi,North,39,Salaried,51131.0,879524.0,80,9.5,655.0,0.291,approved,0,Paid,4.4,Medium
LN101417,2024-09-06,Bengaluru,South,50,Salaried,43508.0,577874.0,106,9.61,692.0,0.186,Approved,0,Paid,4.3,Medium
LN102923,2023-03-08,Mumbai,West,36,Salaried,64170.0,,50,61.04123625660901,777.0,0.495,Rejected,0,Rejected,5.0,Medium
LN101018,2023-02-19,Chennai,South,43,Self-Employed,99135.0,1256562.0,47,9.31,691.0,0.323,Rejected,0,Rejected,4.6,Medium
LN101889,2024-09-17,Delhi,North,28,Self-Employed,40485.0,659382.0,50,13.05,688.0,0.424,Approved,0,Active,4.4,Medium
LN101273,2023-03-06,Delhi,North,29,,116275.0,1183373.0,92,10.98,686.0,0.164,Rejected,0,Rejected,4.5,Medium
LN101265,2024-01-01,Mumbai,West,40,Salaried,50289.0,368391.0,69,12.5,700.0,0.149,Approved,0,Paid,5.0,Medium
LN101681,2024-05-15,Bengaluru,South,33,Salaried,128788.0,752297.0,101,11.9,664.0,0.092,Approved,0,Active,5.0,Medium
LN101220,2023-04-05,Chennai,South,34,Salaried,75645.0,429573.0,78,8.5,696.0,0.095,Rejected,0,Rejected,4.3,Medium
LN101943,2023-11-05,Chennai,South,40,Salaried,89447.0,989318.0,77,13.27,620.0,0.648946088629643,Rejected,0,Rejected,4.4,High
LN100700,2024-06-21,Delhi,North,31,Business,93174.0,1327142.0,67,11.32,600.0,0.288,Rejected,0,Rejected,3.9,High
LN102754,2024-08-24,Pune,West,41,Salaried,72249.0,547416.0,92,7.99,788.0,0.11,Approved,0,Paid,5.0,Low
LN101552,2024-09-15,Hyderabad,South,21,Self-Employed,61990.0,445554.0,65,11.91,696.0,0.151,Rejected,0,Rejected,4.6,Medium
LN101929,2023-03-09,Delhi,North,31,Salaried,89739.0,977705.0,61,9.79,641.0,0.227,Rejected,0,Rejected,5.0,High
LN102820,2023-06-30,bengaluru,South,33,Salaried,94550.0,1231082.0,106,12.28,722.0,0.202,Rejected,0,Rejected,5.0,Low
LN100482,2024-03-12,Hyderabad,South,35,Salaried,68953.0,,106,12.76,706.0,0.142,Approved,0,Active,4.4,Medium
LN100233,2023-10-17,Bengaluru,South,35,Self-Employed,119735.0,1322067.0,125,9.59,660.0,0.14,Rejected,0,Rejected,5.0,Medium
LN102890,2024-07-31,Delhi,North,40,Business,107379.0,776238.0,99,11.62,647.0,0.114,Approved,0,Active,4.3,High
LN101174,2024-08-28,Pune,West,24,Business,102054.0,954089.0,77,12.86,626.0,0.179,Rejected,0,Rejected,4.9,High
LN101135,2024-11-10,Pune,West,45,Business,20000.0,297581.0,108,11.9,666.0,0.225,Rejected,0,Rejected,3.8,Medium
LN100523,2024-08-08,pune,West,24,Salaried,101805.0,994861.0,77,11.89,684.0,0.182,Approved,0,Paid,4.2,Medium
LN101426,2023-12-18,Chennai,South,28,Salaried,72639.0,1226112.0,97,10.76,763.0,0.261,Approved,0,Paid,5.0,Low
LN102392,2023-06-10,Delhi,North,35,Business,118753.0,1284585.0,84,9.22,809.0,0.175,approved,0,Paid,4.6,Low
LN100724,2024-03-14,Chennai,South,29,Self-Employed,64690.0,405713.0,77,12.26,682.0,0.118,Approved,0,Paid,4.8,Medium
LN101807,2024-07-18,Pune,West,21,Salaried,97257.0,547646.0,76,12.45,714.0,0.107,Approved,0,Active,4.5,Medium
LN102999,2023-08-25,Hyderabad,South,45,Self-Employed,77063.0,994613.0,60,10.25,639.0,0.276,Approved,0,Active,4.5,High
LN102498,2024-06-07,Delhi,North,32,Salaried,31572.0,302163.0,102,10.55,680.0,0.142,Approved,0,Active,5.0,Medium
LN100472,2023-06-19,Chennai,South,35,Salaried,120324.0,1198302.0,24,9.47,683.0,0.457,Approved,0,Active,3.8,Medium
LN100347,2023-03-06,Mumbai,West,34,Salaried,110249.0,1246707.0,48,12.16,703.0,0.299,Approved,0,Active,4.0,Medium
LN102892,2023-07-23,Hyderabad,South,36,Salaried,118532.0,1415437.0,90,11.99,722.0,0.202,Approved,0,Active,5.0,Low
LN102330,2023-07-08,Pune,West,33,Business,80683.0,574276.0,120,11.34,756.0,0.099,Approved,0,Active,4.8,Low
LN100316,2023-07-01,Bengaluru,South,35,Salaried,76058.0,1228252.0,99,11.53,744.0,0.254,Approved,1,Defaulted,2.6,Low
LN100386,2023-11-22,Bengaluru,South,30,Salaried,93232.0,757829.0,114,9.49,762.0,0.108,Approved,0,Paid,5.0,Low
LN100212,2024-10-29,Delhi,North,47,Salaried,103227.0,816680.0,60,12.18,698.0,0.177,Approved,0,Active,3.9,Medium
LN100036,2024-08-06,Bengaluru,South,32,Salaried,77312.0,392602.0,62,11.04,604.0,0.108,Approved,0,Active,4.7,High
LN101720,2023-06-19,Chennai,South,34,Salaried,76012.0,591992.0,83,10.64,734.0,0.133,Approved,0,Active,4.6,Low
LN101884,2024-05-19,Mumbai,West,39,Salaried,129282.0,1277346.0,70,10.6,756.0,0.19,Approved,0,Paid,5.0,Low
LN100143,2024-09-30,Delhi,North,35,Business,50609.0,261950.0,60,10.46,665.0,0.111,Approved,0,Paid,4.6,Medium
LN101932,2024-11-28,Delhi,North,28,,108435.0,1267657.0,83,10.56,650.0,0.199,Approved,0,Paid,4.7,Medium
LN100339,2024-09-13,Delhi,North,37,Self-Employed,76289.0,866713.0,70,12.71,699.0,0.231,Approved,0,Paid,5.0,Medium
LN100479,2024-04-25,Hyderabad,South,32,Salaried,104185.0,,66,12.92,676.0,0.219,Approved,0,Active,4.6,Medium
LN101374,2023-06-04,Delhi,North,22,Salaried,65616.0,828681.0,48,9.5,689.0,0.317,Approved,0,Paid,4.4,Medium
LN100893,2023-04-08,Mumbai,West,32,Salaried,87592.0,2959478.1566591747,67,10.3,671.0,0.134,Approved,0,Paid,4.7,Medium
LN102941,2023-09-05,Delhi,North,45,Self-Employed,101981.0,683428.0,77,9.56,638.0,0.5345146274200403,Approved,0,Active,5.0,High
LN102910,2024-04-21,Mumbai,West,32,Business,86822.0,690457.0,99,12.83,624.0,0.131,Approved,0,Active,4.8,High
LN101781,2024-05-23,Bengaluru,South,31,Salaried,116193.0,6109786.919140746,102,9.72,684.0,0.144,Approved,0,Active,4.4,Medium
LN102769,2024-03-02,Delhi,North,32,salaried,,287860.0,74,11.91,771.0,0.116,Approved,0,Active,4.7,Low
LN101536,2023-06-17,Mumbai,West,27,Salaried,107934.0,838534.0,53,10.69,677.0,0.185,approved,0,Paid,4.5,Medium
LN102097,2023-07-13,Pune,West,30,Business,102644.0,,44,9.7,669.0,0.228,Rejected,0,Rejected,5.0,Medium
LN101637,2024-09-06,Hyderabad,South,45,Salaried,58220.0,779397.0,97,9.93,,0.201,Approved,0,Active,4.2,Medium
LN101892,2024-05-07,Delhi,North,27,Salaried,94749.0,1004613.0,70,9.09,767.0,0.196,Approved,0,Active,5.0,Low
LN100953,2024-06-17,Pune,West,33,Salaried,80274.0,809282.0,100,8.99,694.0,0.144,Approved,0,Paid,4.2,Medium
LN102342,2023-06-14,Chennai,South,23,Salaried,78006.0,853243.0,87,10.56,695.0,0.18,Approved,0,Active,4.3,medium
LN102044,2023-09-19,Bengaluru,South,35,Business,83608.0,957353.0,69,11.48,740.0,0.227,Approved,0,Active,4.9,low
LN100251,2023-09-09,Mumbai,West,21,Self-Employed,121870.0,1144333.0,114,11.54,649.0,0.136,Approved,0,Active,4.1,High
LN101422,2024-11-16,Delhi,North,37,Self-Employed,63825.0,497516.0,74,10.99,651.0,0.145,Approved,0,Active,3.8,Medium
LN101722,2023-07-28,Pune,West,21,Business,113426.0,1161187.0,76,11.86,682.0,0.192,Rejected,0,Rejected,5.0,Medium
LN100866,2024-01-25,Mumbai,West,38,Salaried,87998.0,619088.0,126,10.44,656.0,0.092,Approved,1,Defaulted,1.9,Medium
LN101239,2023-01-03,Mumbai,West,39,Self-Employed,108701.0,1066249.0,45,10.96,680.0,0.267,Approved,0,Paid,4.9,Medium
LN101142,2023-04-30,Mumbai,West,35,Salaried,99142.0,626947.0,52,7.98,727.0,0.144,Approved,0,Active,4.7,Low
LN101630,2023-02-08,Bengaluru,South,36,Self-Employed,91103.0,937851.0,48,11.19,614.0,0.267,Approved,0,Active,4.3,High
LN101697,2024-11-18,Chennai,South,31,Salaried,144682.0,1227612.0,86,12.37,764.0,0.149,Approved,0,Paid,4.6,Low
LN102837,2023-03-19,Chennai,South,28,Salaried,47131.0,680289.0,118,9.6,687.0,0.189,Approved,0,Paid,5.0,Medium
LN101129,2024-09-30,Delhi,North,32,Salaried,101850.0,726151.0,63,9.61,754.0,0.145,Approved,0,Paid,5.0,Low
LN102238,2024-01-08,Hyderabad,South,30,Self-Employed,121230.0,1115716.0,23,10.62,655.0,0.444,Rejected,0,Rejected,4.0,Medium
LN101901,2024-10-18,Bengaluru,South,32,Salaried,93264.0,819489.0,56,11.25,745.0,0.202,Approved,0,Paid,5.0,Low
LN102311,2023-12-23,Bengaluru,South,35,Self-Employed,114813.0,1011221.0,56,11.38,717.0,0.203,Approved,0,Active,4.5,Medium
LN100911,2023-05-05,Chennai,South,41,Self-Employed,100611.0,1422722.0,55,10.38,711.0,0.324,Rejected,0,Rejected,4.6,Medium
LN101540,2024-10-13,Mumbai,West,36,Business,96275.0,719184.0,79,11.2,748.0,0.134,Rejected,0,Rejected,5.0,Low
LN100161,2023-12-02,Hyderabad,South,33,Salaried,167007.0,1285304.0,89,10.63,689.0,0.125,Approved,0,Paid,4.8,Medium
LN102153,2023-08-09,Delhi,North,31,salaried,87577.0,630640.0,94,9.36,731.0,0.108,Approved,0,Active,5.0,Low
LN101984,2024-09-06,Delhi,North,40,Self-Employed,81699.0,1248401.0,65,11.01,635.0,0.313,Rejected,0,Rejected,4.4,High
LN100865,2024-04-18,Hyderabad,South,39,Self-Employed,64908.0,323586.0,66,12.18,679.0,0.104,Approved,0,Active,4.2,Medium
LN102320,2023-11-17,Delhi,North,37,Business,120537.0,866477.0,106,12.08,768.0,0.111,Rejected,0,Rejected,5.0,Low
LN101164,2023-01-23,Mumbai,West,39,Salaried,83639.0,616463.0,91,10.36,635.0,0.117,Rejected,0,Rejected,4.9,High
LN101299,2024-03-03,Chennai,South,44,Salaried,112711.0,1104039.0,96,9.01,730.0,0.144,Approved,1,Defaulted,2.6,Low
LN101754,2024-11-12,Pune,West,30,Self-Employed,138074.0,1334044.0,125,13.12,692.0,0.142,Rejected,0,Rejected,4.3,Medium
LN100791,2024-07-31,Pune,West,36,Salaried,103186.0,895446.0,100,12.02,677.0,0.138,Approved,0,Paid,4.6,Medium
LN100753,2023-08-15,Chennai,South,32,Salaried,94642.0,1037917.0,95,9.06,687.0,0.5606199320096009,Approved,0,Paid,4.9,Medium
LN101403,2023-06-08,Chennai,South,29,Salaried,99135.0,1304920.0,81,11.67,705.0,0.236,Rejected,0,Rejected,5.0,Medium
LN102292,2024-09-27,Delhi,North,39,Salaried,86711.0,1200823.0,76,9.82,,0.245,Approved,0,Paid,4.9,Low
LN100069,2024-09-27,Bengaluru,South,26,Salaried,100259.0,,62,8.9,735.0,0.209,Approved,0,Paid,4.7,Low
LN101287,2023-02-01,Bengaluru,South,28,Salaried,107383.0,1041885.0,80,13.13,687.0,0.183,Rejected,0,Rejected,4.8,Medium
LN100817,2024-04-09,Pune,West,41,Business,75361.0,420416.0,69,8.17,624.0,0.102,Rejected,0,Rejected,3.8,High
LN100332,2024-07-05,Bengaluru,South,23,Salaried,119340.0,1629870.0,81,11.88,774.0,0.246,Approved,0,Active,5.0,Low
LN100653,2023-07-03,Hyderabad,South,22,,83710.0,838832.0,85,9.23,710.0,0.161,Rejected,0,Rejected,4.4,Medium
LN101148,2023-07-07,Chennai,South,28,Salaried,,1459451.0,85,9.48,677.0,0.225,Rejected,0,Rejected,4.1,Medium
LN100870,2023-08-25,Bengaluru,South,30,Salaried,36497.0,193391.0,85,9.1,678.0,0.085,Approved,0,Active,5.0,Medium
LN102628,2024-08-07,Delhi,North,39,Salaried,127114.0,1580610.0,50,8.42,824.0,0.296,Approved,0,Paid,5.0,Low
LN100145,2023-01-02,Bengaluru,South,38,Salaried,63547.0,729687.0,86,11.6,649.0,0.197,Rejected,0,Rejected,4.1,High
LN102633,2024-02-21,Bengaluru,South,39,Self-Employed,135307.0,1148859.0,63,64.61740720614743,678.0,0.181,Approved,1,Defaulted,2.1,Medium
LN100150,2023-04-10,chennai,South,32,Self-Employed,148535.0,1607323.0,76,10.5,693.0,0.196,Approved,0,Active,4.6,Medium
LN101347,2023-09-08,Chennai,South,29,Self-Employed,94952.0,932193.0,48,10.73,604.0,0.252,Rejected,0,Rejected,4.6,High
LN102650,2024-06-14,Bengaluru,South,50,Salaried,116262.0,1230345.0,82,9.95,697.0,0.178,Rejected,0,Rejected,4.2,Medium
LN101014,2023-05-10,Hyderabad,South,35,Salaried,92585.0,,41,12.32,612.0,0.537,rejected,0,Rejected,5.0,High
LN101455,2023-04-03,Pune,West,32,Business,73933.0,857044.0,83,11.6,751.0,0.204,Rejected,0,Rejected,5.0,Low
LN101466,2023-05-14,Bengaluru,South,29,Salaried,84642.0,979752.0,127,10.95,641.0,0.154,Rejected,0,Rejected,4.4,high
LN100941,2023-09-19,Delhi,North,33,business,60072.0,689687.0,78,11.04,608.0,0.207,Rejected,0,Rejected,4.5,High
LN102736,2024-03-24,Hyderabad,South,30,Business,62536.0,718678.0,102,12.1,691.0,0.181,Approved,1,Defaulted,1.7,Medium
LN101217,2023-12-15,Bengaluru,South,38,Business,21764.0,623210.0,86,11.71,731.0,0.493,Rejected,0,Rejected,5.0,Medium
LN100986,2023-09-04,Mumbai,West,21,Salaried,20000.0,100000.0,90,10.43,735.0,0.08,Approved,0,Paid,5.0,Low
LN100169,2023-10-24,Bengaluru,South,37,Salaried,141336.0,1696924.0,90,11.67,663.0,0.201,Approved,0,Active,5.0,Medium
LN101542,2023-12-02,Chennai,South,41,Salaried,81216.0,797127.0,100,9.69,713.0,0.143,Approved,0,Active,4.6,Medium
LN100956,2024-04-21,Chennai,South,42,Business,76810.0,440274.0,98,13.29,657.0,0.096,Rejected,0,Rejected,4.5,Medium
LN102279,2024-04-03,Hyderabad,South,26,Salaried,45862.0,616651.0,56,11.03,750.0,0.308,Rejected,0,Rejected,5.0,Low
LN101169,2024-01-10,Pune,West,36,,73317.0,629478.0,67,11.41,745.0,0.174,Approved,0,Active,5.0,Low
LN101209,2024-05-01,Pune,West,40,Business,156892.0,939045.0,56,8.83,694.0,0.131,Approved,0,Paid,4.7,Medium
LN100651,2023-03-03,Bengaluru,South,23,Salaried,72893.0,859932.0,48,10.29,692.0,0.301,Approved,1,Defaulted,2.7,Medium
LN100065,2024-03-28,Mumbai,West,48,Business,88078.0,904467.0,58,12.66,649.0,0.238,Approved,0,active,5.0,High
LN100910,2024-09-05,Pune,West,40,Self-Employed,127453.0,1004036.0,63,10.8,665.0,0.164,Approved,0,active,4.4,Medium
LN100883,2023-07-28,Pune,West,32,Salaried,109798.0,801532.0,93,10.81,831.0,0.116,Approved,0,Active,5.0,Low
LN102335,2024-10-30,Bengaluru,South,26,Salaried,59997.0,627174.0,129,10.4,663.0,0.135,Rejected,0,rejected,5.0,Medium
LN100929,2024-02-18,Pune,West,37,Business,96824.0,949922.0,85,9.68,689.0,0.16,Approved,1,Defaulted,1.9,Medium
LN101496,2023-07-14,Chennai,South,38,Salaried,56509.0,805717.0,77,11.28,650.0,0.261,Rejected,0,Rejected,4.7,Medium
LN101622,2024-12-26,Hyderabad,South,30,Self-Employed,20000.0,100000.0,73,10.74,590.0,0.094,Approved,0,Active,4.8,High
LN101109,2023-10-17,Chennai,South,33,Salaried,,1308979.0,84,10.34,718.0,0.175,Approved,1,Defaulted,2.5,Medium
LN101152,2024-02-03,Pune,West,25,Salaried,40832.0,388617.0,80,11.8,538.0,0.172,Rejected,0,Rejected,5.0,High
LN101387,2024-09-06,Mumbai,West,45,Self-Employed,128779.0,1014344.0,96,7.5,617.0,0.109,Approved,0,Paid,4.8,High
LN102349,2023-08-18,Hyderabad,South,31,Salaried,25629.0,421311.0,46,10.73,698.0,0.437,Approved,0,Active,4.2,Medium
LN100473,2023-04-04,Delhi,North,38,Salaried,96204.0,952896.0,87,12.54,667.0,0.174,Approved,0,Paid,4.6,Medium
LN100166,2023-08-03,Pune,West,32,Business,56132.0,964799.0,76,13.79,659.0,0.34,Rejected,0,Rejected,5.0,Medium
LN100795,2023-07-12,Chennai,South,40,Business,137724.0,1559467.0,76,9.13,727.0,0.197,Approved,0,Active,5.0,low
LN100509,2024-07-29,Chennai,South,37,Self-Employed,95072.0,871740.0,63,9.94,681.0,0.187,Rejected,0,Rejected,4.8,Medium
LN100733,2024-02-11,Hyderabad,South,49,Salaried,139519.0,1584779.0,97,7.71,619.0,0.158,Approved,0,Paid,5.0,High
LN100499,2024-11-14,Chennai,South,45,Salaried,47067.0,1007221.0,83,10.88,632.0,0.368,Rejected,0,Rejected,5.0,High
LN100171,2023-07-05,Hyderabad,South,32,Salaried,103082.0,1363709.0,74,9.07,686.0,0.234,Approved,0,Active,5.0,Medium
LN100334,2023-07-17,Chennai,South,34,Salaried,90428.0,1212163.0,67,13.03,681.0,0.283,Approved,0,Active,4.9,Medium
LN100048,2024-11-29,Bengaluru,South,44,Salaried,92355.0,1110740.0,94,10.11,567.0,0.186,Approved,0,active,4.8,High
LN100230,2023-09-04,Hyderabad,South,29,Salaried,,492775.0,58,7.53,655.0,0.147,Approved,0,Active,3.8,Medium
LN101033,2024-10-20,Chennai,South,27,Salaried,117906.0,1288295.0,69,10.35,689.0,0.211,Rejected,0,Rejected,3.3,Medium
LN100097,2024-12-07,Hyderabad,South,34,Self-Employed,95893.0,804473.0,92,9.89,645.0,0.13,Approved,0,Paid,5.0,High
LN102089,2023-06-08,Hyderabad,South,35,Salaried,146203.0,1505093.0,90,8.97,709.0,0.158,Rejected,0,Rejected,4.3,Medium
LN102529,2024-08-11,Chennai,South,45,Self-Employed,40381.0,403120.0,61,12.35,645.0,0.221,Approved,0,Active,4.4,High
LN100876,2024-07-20,Hyderabad,South,55,Self-Employed,59351.0,952710.0,108,11.78,614.0,0.242,Rejected,0,Rejected,4.8,High
LN101371,2024-02-24,Pune,West,30,Self-Employed,100659.0,514362.0,116,11.3,678.0,0.073,Rejected,0,Rejected,4.8,Medium
LN100173,2023-04-20,Delhi,North,34,Business,72069.0,476875.0,74,10.75,747.0,0.123,Approved,0,Active,5.0,Low
LN102849,2024-08-22,Delhi,North,44,Salaried,92366.0,1029034.0,100,11.71,,0.175,Approved,1,Defaulted,3.0,Low
LN100283,2024-03-05,Chennai,South,40,Salaried,104069.0,939267.0,55,9.69,815.0,0.204,Approved,0,active,4.7,Low
LN102353,2023-06-18,Chennai,South,31,Salaried,93447.0,892037.0,69,10.26,622.0,0.184,Approved,0,Active,5.0,High
LN101818,2023-06-03,Delhi,North,28,Salaried,100961.0,1352120.0,94,10.79,775.0,0.212,Approved,0,Paid,5.0,Low
LN101369,2024-09-04,Pune,West,21,Salaried,73764.0,407389.0,93,10.88,,0.088,Approved,0,Active,4.6,Medium
LN102801,2023-07-16,Delhi,North,41,Salaried,133015.0,1796314.0,88,9.75,691.0,0.215,Approved,0,Active,5.0,Medium
LN100944,2023-10-16,Delhi,North,38,Business,84376.0,691932.0,94,10.56,658.0,0.129,Rejected,0,Rejected,4.8,Medium
LN101358,2024-10-22,Pune,West,46,Self-Employed,94597.0,564796.0,101,10.18,697.0,0.088,Rejected,0,Rejected,4.0,Medium
LN101841,2024-11-15,Bengaluru,South,32,Business,63610.0,783746.0,77,9.91,724.0,0.217,Approved,1,Defaulted,2.9,Low
LN102014,2023-06-19,Hyderabad,South,39,Salaried,99271.0,929370.0,124,9.55,656.0,0.119,Approved,0,Paid,3.9,Medium
LN102001,2023-03-24,Chennai,South,33,business,109644.0,1254206.0,76,10.29,644.0,0.205,Rejected,0,Rejected,4.2,high
LN102235,2023-07-01,hyderabad,South,32,Self-Employed,,528405.0,89,10.87,693.0,0.089,Rejected,0,Rejected,4.6,Medium
LN101846,2024-03-27,Pune,West,36,Self-Employed,98241.0,808239.0,55,13.73,703.0,0.202,Approved,0,Active,4.4,Medium
LN102853,2024-10-30,Pune,West,36,Salaried,118992.0,1189763.0,58,7.96,688.0,0.208,Approved,0,Paid,4.0,Medium
LN102471,2023-01-20,Bengaluru,South,31,Salaried,54251.0,461359.0,75,11.34,618.0,0.159,Approved,0,Active,4.5,High
LN101323,2023-01-09,Hyderabad,South,34,Business,36578.0,364846.0,81,10.62,694.0,0.173,Approved,0,Paid,4.1,Medium
LN100657,2024-08-24,Mumbai,West,33,Self-Employed,107471.0,972910.0,110,13.37,828.0,0.143,Approved,0,Active,5.0,Low
LN102623,2024-11-14,Chennai,South,29,Self-Employed,48420.0,218384.0,75,68.58897117940231,622.0,0.084,Rejected,0,Rejected,4.6,High
